IES;DOCENTES PERMANENTES;REFERÊNCIAS 
FAP;SOARES, Fernando Augusto ;Oliveira-Costa, João ., Zanetti, Juliana S ., Silveira, Giórgia G ., Soave, Danilo F ., Oliveira, Lucinei R ., Zorgetto, Verônica A ., Soares, Fernando A ., Zucoloto, Sérgio ., Ribeiro-Silva, Alfredo . Differential expression of HIF-1 in CD44+CD24-/low breast ductal carcinomas. Diagnostic pathology, v. 6, p. 73, 2011.
FAP;SOARES, Fernando Augusto ;Cunha, Lucas Leite ., Tincani, Alfio Jose ., Assumpção, Ligia Vera Montalli da ., Soares, Fernando Augusto ., VASSALLO, José ., Ward, Laura Sterian . Interleukin-10 but not interleukin-18 may be associated with the immune response against well-differentiated thyroid cancer. Clinics (USP. Impresso), v. 66, p. 1203-1208, 2011.
FAP;SOARES, Fernando Augusto ;Baptista, Mauricio Z. ., Sarian, Luis Otavio ., VASSALLO, José ., Pinto, Glauce A. ., Soares, Fernando A. ., de Souza, Gustavo Antonio . Prognostic significance of GRP78 expression patterns in breast cancer patients receiving adjuvant chemotherapy. The International Journal of Biological Markers (Testo stampato), v. 26, p. 188-196, 2011.
FAP;SOARES, Fernando Augusto ;Patara, Marcelo ., Santos, Erika Maria Monteiro ., COUDRY, Renata de Almeida ., Soares, Fernando Augusto ., Ferreira, Fábio Oliveira ., ROSSI, Benedito Mauro . Ezrin Expression as a Prognostic Marker in Colorectal Adenocarcinoma. Pathology Oncology Research, v. 17, p. 827-833, 2011.
FAP;SOARES, Fernando Augusto ;Termini, Lara ., Longatto Filho A ., MACIAG,P.C ., ALVES, Venâncio A F ., Nonogaki, S. ., SOARES, F.A. ., Villa, Luisa L. . Desregulated expression of SOD-2 correlates with different stages of cervical neoplasia. Disease Markers (Print), v. 30, p. 275-281, 2011.
FAP;SOARES, Fernando Augusto ;da Silva, Edaise M ., Achatz, Maria Isabel W ., Martel-Planche, Ghyslaine ., Montagnini, Andre L ., Olivier, Magali ., Prolla, Patricia A ., Hainaut, Pierre ., Soares, Fernando A . TP53 mutation p.R337H in gastric cancer tissues of a 12-year-old male child - evidence for chimerism involving a common mutant founder haplotype: case report.. BMC Cancer (Online), v. 11, p. 449, 2011.
FAP;SOARES, Fernando Augusto ;MASCHIETTO, M ., Trapé, A P ., PICCOLI, F S ., Ricca, T I ., Dias, A A M ., COUDRY, R A ., Galante, P A ., Torres, C ., Fahhan, L ., Lourenço, S ., Grundy, P E ., de Camargo, B ., de Souza, S., NEVES, e J ., Soares, F A ., BRENTANI, H ., CARRARO, D M . Temporal blastemal cell gene expression analysis in the kidney reveals new Wnt and related signaling pathway genes to be essential for Wilms' tumor onset. CELL DEATH DIS, v. 2, p. e224, 2011.
FAP;SOARES, Fernando Augusto ;Maschietto, Mariana ., Piccoli, Fabio S. ., Costa, Cecilia M.L. ., Camargo, Luiz P. ., Neves, Jose I. ., Grundy, Paul E. ., BRENTANI, Helena ., Soares, Fernando A. ., CAMARGO, Beatriz de ., Carraro, Dirce M. . Gene expression analysis of blastemal component reveals genes associated with relapse mechanism in Wilms tumour. European Journal of Cancer, v. 47, p. 2715-2722, 2011.
FAP;SOARES, Fernando Augusto ;Cunha, Lucas L. ., SOARES, F. A. ., Vassallo, J. ., Ward, Laura S. . The role of tumor-infiltrating lymphocytes in papillary thyroid carcinomas. Journal of Endocrinological Investigation (Testo stampato), v. 34, p. 733, 2011.
FAP;SOARES, Fernando Augusto ;BERNARDI, Fabiola Del Carlo ., LOGULLO, A. F. ., Pasini F ., Nonogaki, S. ., BLUMKE, C. ., Soares,F.A. ., Brentani, M. . Prognostic significance of CD24 and claudin-7 immunoexpression in ductal invasive breast cancer. Oncology Reports, v. 27, p. 28-38, 2011.
FAP;SOARES, Fernando Augusto ;JOO, Y.K. ., LOGULLO, A. F. ., MATTAR,André ., Nonogaki, S. ., SOARES, F. A. ., GEBRIM, L.H. . Wnt pathway is affected by endocrine therapy in breast carcinomas. Basic and Applied Pathology, v. 4, p. 38-45, 2011.
FAP;SOARES, Fernando Augusto ;Teshima, Tathyane H. N. ., Ianez, Renata F. ., Coutinho-Camillo, Claudia M. ., Buim, Marcilei E. ., Soares, Fernando A. ., LourenÃ o, Silvia V. . Development of human minor salivary glands: expression of mucins according to stage of morphogenesis. Journal of Anatomy (Print), v. 219, p. 410-417, 2011.
FAP;SOARES, Fernando Augusto ;Kaminagakura, Estela ., Villa, LuÃ­ ., Andreoli, Maria Antonieta ., Sobrinho, JoÃ o SimÃ o ., Vartanian, JosÃ Guilherme ., Soares, Fernando Augusto ., Nishimoto, InÃªs Nobuko ., Rocha, Rafael ., Kowalski, Luiz Paulo . High-risk human papillomavirus in oral squamous cell carcinoma of young patients. International Journal of Cancer (Print), v. 130, p. n/a-n/a, 2011.
FAP;SOARES, Fernando Augusto ;Cunha, Isabela Werneck ., Brot, Louise ., Carvalho, KÃ tia CÃ ndido ., Rocha, Rafael Malagoli ., Fregnani, JosÃ Humberto ., Falzoni, Roberto ., Oliveira Ferreira, FÃ bio ., JÃºnior, Samuel Aguiar ., Lopes, Ademar ., Muto, Nair Hideko ., Reis, Luiz F. L. ., Soares, Fernando Augusto ., Vassallo, JosÃ . Prognostication of Soft Tissue Sarcomas Based on Chromosome 17q Gene and Protein Status: Evaluation of TOP2A, HER-2/neu, and Survivin. Annals of Surgical Oncology, v. 19, p. 1790-1799, 2011.
FAP;SOARES, Fernando Augusto ;Meir, Karen ., Gaffney, Eoin F. ., Simeon-Dubach, Daniel ., Ravid, Rivka ., Watson, Peter H. ., Schacter, Brent ., Soares,F.A. ., Morente, and the Marble Arch Intern, Manuel M. . The Human Face of Biobank Networks for Translational Research. Biopreservation and Biobanking, v. 9, p. 279-285, 2011.
FAP;SOARES, Fernando Augusto ;Alexandre Santos ., MATTAR,André ., CINTRA, K. A. ., SOARES, F. A. ., WAITZBERH, A. F. L. ., GEBRIN, Luiz Henrique . Estudo do biomarcador p16 no carcinoma de mama de mulheres submetidas à endocrinoterapia primária de curta duração com tamoxifeno e anastrozol. Revista Brasileira de Mastologia, v. 20, p. 10-14, 2010.
FAP;SOARES, Fernando Augusto ;Chaux, Alcides ., Tamboli, Pheroze ., Ayala, Alberto ., Soares, Fernando ., Rodríguez, Ingrid ., Barreto, José ., Cubilla, Antonio L . Warty basaloid carcinoma: clinicopathological features of a distinctive penile neoplasm. Report of 45 cases. Modern Pathology, v. 23, p. 896-904, 2010.
FAP;SOARES, Fernando Augusto ;Chaux, Alcides ., Soares, Fernando ., Rodríguez, Ingrid ., Barreto, José ., Lezcano, Cecilia ., Torres, José ., Velazquez, Elsa F. ., Cubilla, Antonio L. . Papillary Squamous Cell Carcinoma, Not Otherwise Specified (NOS) of the Penis: Clinicopathologic Features, Differential Diagnosis, and Outcome of 35 Cases. The American Journal of Surgical Pathology, v. 34, p. 223-230, 2010.
FAP;SOARES, Fernando Augusto ;LOURENCO, S. V. ., COUTINHO-CAMILLO, C. M. ., Buim, M. E. C. ., Pereira, C. M. ., CARVALHO, A. L. ., KOWALSKI, L. P. ., SOARES, F. A. . Oral squamous cell carcinoma: status of tight junction claudins in the different histopathological patterns and relationship with clinical parameters. A tissue-microarray-based study of 136 cases. Journal of Clinical Pathology, v. 63, p. 609-614, 2010.
FAP;SOARES, Fernando Augusto ;Buim, Marcilei Eliza Cavicchioli ., Lourenço, Silvia Vanessa ., Carvalho, Kátia Candido ., Cardim, Roberta ., Pereira, Cláudia ., Carvalho, André Lopes ., Fregnani, José Humberto ., Soares, Fernando Augusto . Downregulation of CD9 protein expression is associated with aggressive behavior of oral squamous cell carcinoma?. Oral Oncology, v. 46, p. 166-171, 2010.
FAP;SOARES, Fernando Augusto ;Nagai, ., GERHARD, R. ., Salaorni S ., FREGNANI, J H ., NONOGAKI, S ., M NETTO, M ., SOARES, F. A. . Down-regulation of the candidate tumor suppressor gene PAR-4 is associated with poor prognosis in breast cancer. International Journal of Oncology, v. 37, p. 41-49, 2010.
FAP;SOARES, Fernando Augusto ;Begnami, Maria D. ., Fregnani, José Humberto T.G. ., Nonogaki, Suely ., Soares, Fernando A. . Evaluation of cell cycle protein expression in gastric cancer: cyclin B1 expression and its prognostic implication. Human Pathology (Print), v. 41, p. 1120-1127, 2010.
FAP;SOARES, Fernando Augusto ;Paiva, C. E. ., Drigo, S. A. ., ROSA, F. E. ., MORAES NETO, F. A. ., Caldeira, J. R. F. ., SOARES, F. A. ., Domingues, M. A. C. ., ROGATTO, S. R. . Absence of transforming growth factor- type II receptor is associated with poorer prognosis in HER2-negative breast tumours. Annals of Oncology, v. 21, p. 734-740, 2010.
FAP;SOARES, Fernando Augusto ;Termini, Lara ., Maciag, Paulo Cesar ., Soares, Fernando Augusto ., Nonogaki, Suely ., Pereira, Sônia Maria Miranda ., Alves, Venâncio Avancini Ferreira ., Longatto-Filho, Adhemar ., Villa, Luisa Lina . Analysis of human kallikrein 7 expression as a potential biomarker in cervical neoplasia. International Journal of Cancer (Print), p. NA-NA, 2010.
FAP;SOARES, Fernando Augusto ;SAKAMOTO, LUIS H.T. ., de Camargo, Beatriz ., CAJAIBA, MARIANA ., Soares, Fernando A. ., VETTORE, ANDRÉ L. . MT1G Hypermethylation: A Potential Prognostic Marker for Hepatoblastoma. Pediatric Research, v. 67, p. 387-393, 2010.
FAP;SOARES, Fernando Augusto ;Fregnani, E.R. ., da Cruz Perez, D.E. ., de Almeida, O.P. ., Kowalski, L.P. ., SOARES, F.A. ., de Abreu Alves, F. . Clinicopathological study and treatment outcomes of 121 cases of ameloblastomas. International Journal of Oral and Maxillofacial Surgery, v. 39, p. 145-149, 2010.
FAP;SOARES, Fernando Augusto ;Coutinho-Camillo, Cláudia Malheiros ., Lourenço, Silvia Vanessa ., Nishimoto, Inês Nobuko ., Kowalski, Luiz Paulo ., Soares, Fernando Augusto . Nucleophosmin, p53, and Ki-67 expression patterns on an oral squamous cell carcinoma tissue microarray. Human Pathology (Print), v. 41, p. 1079-1086, 2010.
FAP;SOARES, Fernando Augusto ;CUNHA, I. W. ., CARVALHO, K. C. ., Martins, W. K. ., Martins Marques SM ., FALZONI, R ., Rocha, R M ., AGUIAR JUNIOR, S. ., SIMÕES, A C P ., FAHHAM, L. V. ., Neves EJ ., Soares, F A ., REIS, L. F. L. . Identification of genes associated with local aggressiveness and metastatic behaviour in soft tissue tumors. Translational Oncology (Online), v. 3, p. 23-32, 2010.
FAP;SOARES, Fernando Augusto ;AYALA, F R R ., Rocha, R M ., CARVALHO, K. C. ., CUNHA, I. W. ., Lourenço, Silvia V. ., Soares, F A . Glut1 and Glut3 as potential prognostic markers for oral squamous cell carcinoma. Molecules (Basel), v. 15, p. 2374-2387, 2010.
FAP;SOARES, Fernando Augusto ;Carvalho, S.M.T. ., Mourão Netto, M. ., Lima, E.N.P. ., Pimentel, A.M. ., Makdissi, F.B. ., Osório, C.A.B.T. ., Maciel, M.S. ., Iyeyasu, H. ., Collins, J.B. ., Fontes, C.M. ., Perina, A.L. ., SOARES, F.A. . Sentinel node biopsy in breast cancer: results in a large series. brazilian journal of medical and biological research -on line, v. 43, p. 593-599, 2010.
FAP;SOARES, Fernando Augusto ;CARVALHO, Solange Maria Torchia ., Soares, Fernando Augusto ., Netto, Mario Mourão ., NONOGAKI, Sueli ., Castro, Rodrigo Aquino . Is the Expression of Inducible (iNOS) and Endothelial (eNOS) Nitric Oxide Synthases an Early Event in Breast Carcinogenesis?. The Breast Journal, p. no-no, 2010.
FAP;SOARES, Fernando Augusto ;Lima MDM ., Artico G ., SOARES, F. A. ., MARTINS, M.T. ., ALVES, F. A. . Follicular lymphoma in the palate with clinical appearance similar to salivary gland tumors.. Quintessence International, v. 41, p. 661-663, 2010.
FAP;SOARES, Fernando Augusto ;Barros, Mário Henrique M. ., Scheliga, Adriana ., De Matteo, Elena ., Minnicelli, Carolina ., Soares, Fernando A. ., Zalcberg, Ilana R. ., Hassan, Rocio . Cell cycle characteristics and Epstein Barr virus are differentially associated with aggressive and non-aggressive subsets of Hodgkin lymphoma in pediatric patients. Leukemia & Lymphoma (Print), v. 51, p. 1513-1526, 2010.
FAP;SOARES, Fernando Augusto ;Coutinho-Camillo, Cláudia Malheiros ., Lourenço, Silvia Vanessa ., Nishimoto, Ines Nobuko ., Kowalski, Luiz Paulo ., Soares, Fernando Augusto . Expression of Bcl-2 family proteins and association with clinicopathological characteristics of oral squamous cell carcinoma. Histopathology (Oxford. Print), v. 57, p. 304-316, 2010.
FAP;SOARES, Fernando Augusto ;Ianez, Renata Fraga ., Buim, Marcilei E ., Coutinho-Camillo, Claudia M ., Schultz, Regina ., Soares, Fernando A ., Lourenço, Silvia Vanessa . Human salivary gland morphogenesis: myoepithelial cell maturation assessed by immunohistochemical markers. Histopathology (Oxford. Print), v. 57, p. 410-417, 2010.
FAP;SOARES, Fernando Augusto ;GERHARD, R. ., NONOGAKI, S ., FREGNANI, J H ., SOARES, F.A. ., NAGAI, M A . NDGR1 protein overexpression in malignant thyroid neoplasms. Clinics (USP. Impresso), v. 65, p. 757-762, 2010.
FAP;SOARES, Fernando Augusto ;Nakagawa, S. A. ., LOPES, A. ., Lopes de Carvalho, A. ., Rossi, B. M. ., Werneck da Cunha, I. ., SOARES, F. A. ., Chung, W. T. ., Alves, L. A. . Nitric Oxide Synthases, Cyclooxygenase-2, Nitrotyrosine, and Angiogenesis in Chondrosarcoma and Their Relation to Prognosis. Journal of Bone and Joint Surgery. American Volume (Print ed.), v. 92, p. 1738-1746, 2010.
FAP;SOARES, Fernando Augusto ;Simpson, N. E. ., Lambert, W. M. ., Watkins, R. ., Giashuddin, S. ., Huang, S. J. ., Oxelmark, E. ., Arju, R. ., Hochman, T. ., Goldberg, J. D. ., Schneider, R. J. ., Reiz, L. F. L. ., SOARES, F. A. ., Logan, S. K. ., Garabedian, M. J. . High Levels of Hsp90 Cochaperone p23 Promote Tumor Progression and Poor Prognosis in Breast Cancer by Increasing Lymph Node Metastases and Drug Resistance. Cancer Research (Chicago, Ill.), v. 70, p. 8446-8456, 2010.
FAP;SOARES, Fernando Augusto ;Silva, SD ., Cunha, IW ., Younes, RN ., SOARES, F. A. ., Kowalski, LP ., Graner, E . ErbB receptors and fatty acid synthase expression in aggressive head and neck squamous cell carcinomas. Oral Diseases, v. 16, p. 774-780, 2010.
FAP;SOARES, Fernando Augusto ;SOARES, F. A. . The vicious cycle and the virtous cycle (Editorial).. Applied Cancer Research (Online), v. 30, p. 236-237, 2010.
FAP;SOARES, Fernando Augusto ;OLIVEIRA-COSTA, J. P. ., ZANETTI, P. ., Oliveira, L.R. ., SOARES, F. A. ., RAMALHO, L. Z. ., Ramalho, F.S. ., GARCIA, S.B. ., RIBEIRO-SILVA, A. . Significance of topoisomerase IIIß expression in breast ductal carcinomas: strong associations with disease-specific survival and metastasis. Human Pathology (Print), v. 41, p. 1624-1630, 2010.
FAP;SOARES, Fernando Augusto ;Lourenço, Silvia Vanessa ., Coutinho-Camillo, Cláudia Malheiros ., Buim, Marcilei Elisa Cavicchioli ., De Carvalho, Ana Carolina ., Lessa, Roberta Cardim ., Pereira, Cláudia Maria .,VETTORE, André Luiz ., Carvalho, André Lopes ., Fregnani, José Humberto ., Kowalski, Luiz Paulo ., Soares, Fernando Augusto . Claudin-7 down-regulation is an important feature in oral squamous cell carcinoma. Histopathology (Oxford. Print), v. 57, p. 689-698, 2010.
FAP;SOARES, Fernando Augusto ;Guimarães, Andréa Paiva Gadelha ., Rocha, Rafael Malagoli ., da Cunha, Isabela Werneck ., Guimarães, Gustavo Cardoso ., Carvalho, André Lopes ., de Camargo, Beatriz ., Lopes, Ademar ., Squire, Jeremy Andrew ., Soares, Fernando Augusto . Prognostic impact of adenomatous polyposis coli gene expression in osteosarcoma of the extremities. European Journal of Cancer, v. 46, p. 3307-3315, 2010.
FAP;SOARES, Fernando Augusto ;Morari, Elaine Cristina ., Silva, Joyce Rosário ., Guilhen, Ana Carolina Trindade ., Cunha, Lucas Leite ., Marcello, Marjory Alana ., Soares, Fernando Augusto ., VASSALLO, José ., Ward, Laura Sterian . Muc-1 Expression May Help Characterize Thyroid Nodules but Does Not Predict Patients Outcome. Endocrine Pathology, v. 21, p. 242-249, 2010.
FAP;SOARES, Fernando Augusto ;CINTRA, K. A. ., MATTAR,André ., JOO, Y.K. ., MELITTO, A. ., GONZALES, R. ., Nonogaki, Suely ., SOARES, F. A. ., LOGULLO, A F ., GEBRIM, L.H. . Correlation between anthropometric measures and biomarker changes after neoadjuvant therapy with tamoxifen or anastrazole in postmenopausal women with breast cancer. World Journal of Surgical Oncology, v. 1, p. 111-117, 2010.
FAP;SOARES, Fernando Augusto ;NONOGAKI, S ., CAMPOS, H. G. ., MANGONE, F R R ., Soares,F.A. ., TORLONI, H ., Mitzi Brentani, M. . Markers of vascular differentiation, proliferation and tissue remodeling in juvenile nasopharyngeal angiofibromas. Experimental and Therapeutic Medicine, p. 921-926, 2010.
FAP;SOARES, Fernando Augusto ;Campos, Antônio H. J. F. M. ., Aldred, Vera L. ., Ribeiro, Karina C. B. ., VASSALLO, José ., Soares, Fernando A. . Role of immunoexpression of nitric oxide synthases by Hodgkin and Reed-Sternberg cells on apoptosis deregulation and on clinical outcome of classical Hodgkin lymphoma. Molecular and Cellular Biochemistry, v. 321, p. 95-102, 2009.
FAP;SOARES, Fernando Augusto ;Sato-Kuwabara, Yukie ., Neves, José I ., Fregnani, José HTG ., Sallum, Rubens A ., Soares, Fernando A . Evaluation of gene amplification and protein expression of HER-2/neu in esophageal squamous cell carcinoma using Fluorescence in situ Hybridization (FISH) and immunohistochemistry. BMC Cancer (Online), v. 9, p. 6, 2009.
FAP;SOARES, Fernando Augusto ;ROSA, F. E. ., SILVEIRA, S. M. ., SILVEIRA, C. G. T. ., BERGAMO, N. A. ., MORAES NETO, F. A. ., DOMINGUES, M. A. ., Soares, F A ., CALDEIRA, J R F ., ROGATTO, S. R. . Quantitative real-time RT-PCR and chromogenic in situ hybridization: precise methods to detect HER-2 status in breast carcinoma.. BMC Cancer (Online), v. 23, p. 90-90, 2009.
FAP;SOARES, Fernando Augusto ;DUTRA, M. ., REZENDE, M. ., ANDRADE, Victor Piana de ., Soares, F A ., RIBEIRO, M. V. ., PAULA, E. ., GOBBI, H . Immunophenotype and evolution of breast carcinomas: a comparison between very young and postmenopausal women. RBGO. Revista Brasileira de Ginecologia e Obstetrícia, v. 31, p. 54-60, 2009.
FAP;SOARES, Fernando Augusto ;FELIX, R. ., COLLEONI, G. ., CABALLERO, O L ., YAMAMOTO, M. ., ALMEIDA, M. ., ANDRADE, Valeria C.C ., CHAUFFAILE, M L ., SILVA JR, W. A. ., BEGNAMI, M D ., Soares, F A ., SIMPSON, Andrew J ., ZAGO, M. A. .,VETTORE, André Luiz . SAGE analysis highlights the importance of p53csv, ddx5, mapkapk2 and ranbp2 to multiple myeloma tumorignesis. Cancer Letters (Print), v. 278, p. 41-48, 2009.
FAP;SOARES, Fernando Augusto ;MILLEN,Eduardo C. ., MADEIRA,Marcelo ., MATTAR,André ., LOGULLO, A F ., SOARES, F.A. ., OSÓRIO, Cynthia Apda Toledo ., Nonogaki, Suely ., GEBRIN, Luiz Henrique . Correlação entre COX-2 e ciclina D-1 após administração de tamoxifeno neoadjuvante em curto prazo no tratamento de carcinoma de mama. Revista Brasileira de Mastologia, v. 19, p. 47-52, 2009.
FAP;SOARES, Fernando Augusto ;CUNHA, I W da ., GUIMARAES, G. C. ., SOARES, F. A. ., VELAZQUEZ, E. ., TORRES, J. J. ., CHAUX, A. ., CUBILLA, A. L. . Pseudoglandular (adenoid, acantholytic) penile squamous cell carcinoma: a clinicopathologic and outcome study of 7 patients.. The American Journal of Surgical Pathology, v. 33, p. 551-555, 2009.
